payment_id,vendor,date,amount,currency,method,reference
PAY-32208C8153,Pearl Analytics,2025-10-03,133865.13,INR,NEFT,REF-77CC7F17
PAY-CE4804279F,Apollo Health,2025-06-01,1032.82,INR,NEFT,REF-D2DA1FFD
PAY-7FA00D793E,Apollo Health,2025-05-17,185944.65,INR,CARD,REF-CF4971E1
PAY-281DA4B760,Silverline Hotels,2025-05-08,179242.69,INR,CASH,REF-284D36B1
PAY-27B5F14163,Astra Labs,2025-09-07,161543.26,INR,CASH,REF-7435BD8B
PAY-619BF2AB89,Prism Plastics,2025-08-22,65754.33,INR,NEFT,REF-379E37EC
PAY-E4127BCF98,Quasar Digital,2025-09-17,78952.71,INR,NEFT,REF-0D9F2440
PAY-64AFF3995D,Iris Pharma,2025-08-23,71320.83,INR,IMPS,REF-B70125B4
PAY-917F47613B,Mango Mobility,2025-05-11,198390.82,INR,CARD,REF-0A55C170
PAY-ECF3920955,Metro Logistics,2025-10-08,166804.18,INR,CASH,REF-BC2AE67E
PAY-52AF2F200C,Polar Constructions,2025-09-12,88608.54,INR,IMPS,REF-DAAEDBD1
PAY-2AF3700C0D,Zephyr Foods,2025-05-28,123825.45,INR,UPI,REF-EB0BCDFE
PAY-E22C4902B2,Indigo Chem,2025-07-29,36013.48,INR,CASH,REF-5EE45C68
PAY-D081226745,Olive Agro,2025-10-08,69525.32,INR,NEFT,REF-DA5CC997
PAY-4188B3DF7E,Apollo Health,2025-10-03,112178.91,INR,UPI,REF-15DED1A8
PAY-2AEE4155F8,Topaz Security,2025-07-27,36211.62,INR,IMPS,REF-DA63E7FE
PAY-09DBC1BA97,Zenith Apparel,2025-08-12,72517.78,INR,RTGS,REF-404682D4
PAY-803D518399,ACME Corp,2025-09-18,63384.77,INR,CASH,REF-F9993D3A
PAY-DBECA3C600,Sapphire Finance,2025-06-24,100807.27,INR,CASH,REF-CB138A2A
PAY-A75A8A6374,Echo Electronics,2025-07-08,7188.87,INR,NEFT,REF-95E13A9A
PAY-0A5C852178,Indigo Chem,2025-08-26,79959.65,INR,IMPS,REF-B6EB011E
PAY-492538C958,Nova Travels,2025-10-04,11916.79,INR,CASH,REF-04B2C232
PAY-AD8C848CD0,Iris Pharma,2025-08-22,199447.7,INR,UPI,REF-129DBB9B
PAY-C33F58C53F,Falcon Couriers,2025-06-03,94952.96,INR,UPI,REF-7FE53ED6
PAY-E01A353BA5,Quick Logistics,2025-07-28,6252.98,INR,NEFT,REF-A348F19B
PAY-59CECAC62E,Iris Pharma,2025-06-13,152335.0,INR,IMPS,REF-F14B94F4
PAY-93B104CC0B,Nimbus Soft,2025-08-05,166895.85,INR,RTGS,REF-F87AEF8E
PAY-B37060C946,Alpha Insure,2025-08-14,127676.89,INR,UPI,REF-13563640
PAY-AF746F3A8C,Silverline Hotels,2025-05-18,184821.42,INR,IMPS,REF-21DD2FC6
PAY-0CA768A1FB,Zenith Apparel,2025-10-14,122993.76,INR,NEFT,REF-C852A650
PAY-87CAB7A308,Iris Pharma,2025-06-08,181192.09,INR,IMPS,REF-8C2EBD8A
PAY-42205FC721,Mango Mobility,2025-04-23,188138.76,INR,RTGS,REF-118822A4
PAY-EEC54219B5,Aurora Systems,2025-10-09,134093.41,INR,RTGS,REF-15F5515A
PAY-9D8674D501,Zenith Apparel,2025-08-26,29929.03,INR,IMPS,REF-8709F4D7
PAY-5881E9E7E8,Nimbus Soft,2025-06-12,84086.56,INR,RTGS,REF-6BBF52CC
PAY-07EEC7C0A0,Echo Electronics,2025-06-14,137898.98,INR,CASH,REF-2064905E
PAY-CC6843C140,Trident Media,2025-10-09,149492.27,INR,IMPS,REF-0CFC0D5E
PAY-99A4EFBEC4,Marble Interiors,2025-07-02,125237.5,INR,IMPS,REF-8BDD41A9
PAY-B70488DB80,Amber Healthcare,2025-08-16,114318.34,INR,CARD,REF-36381D7C
PAY-B2247ED692,Velvet Cosmetics,2025-08-27,18088.31,INR,CASH,REF-80679A45
PAY-3C3CDFE2A6,Trident Media,2025-05-13,37538.95,INR,NEFT,REF-11AED994
PAY-3DF92C1BD6,Glide Technologies,2025-06-01,157852.97,INR,RTGS,REF-B078E076
PAY-046BC564A5,Titan Beverages,2025-07-24,92339.65,INR,CARD,REF-DC47A00A
PAY-02E99AF6EF,Marble Interiors,2025-10-13,110124.68,INR,IMPS,REF-0D8DDE4E
PAY-C8E2BFB81A,Iris Pharma,2025-07-02,36011.81,INR,RTGS,REF-D5B6826D
PAY-6A139BBECD,Velvet Cosmetics,2025-07-08,83089.56,INR,UPI,REF-E3B3E8AD
PAY-0A30F78B5A,Nova Travels,2025-06-20,35833.86,INR,UPI,REF-DD375652
PAY-35A816424E,Helios Motors,2025-10-23,88199.87,INR,CARD,REF-443D35AC
PAY-66279F6E1E,Falcon Couriers,2025-07-20,115949.88,INR,CASH,REF-29FD0AF0
PAY-F719E195E2,Glide Technologies,2025-10-06,104847.03,INR,RTGS,REF-4AB91610
PAY-F0A34AB00E,Quick Logistics,2025-09-27,77443.3,INR,NEFT,REF-6E3FC95F
PAY-F61480DA07,Nimbus Soft,2025-09-09,154795.09,INR,IMPS,REF-9C524C41
PAY-DC75D3031D,Apollo Health,2025-08-24,59154.83,INR,CARD,REF-60FD334B
PAY-E5C43B4CB7,Astra Labs,2025-08-21,117570.74,INR,NEFT,REF-9E5304CD
PAY-1AA55329AD,Velvet Cosmetics,2025-08-03,131831.81,INR,IMPS,REF-2C8E4F20
PAY-305A5619B1,Silverline Hotels,2025-10-20,21370.29,INR,CARD,REF-B995C041
PAY-51C37C8EEA,ACME Corp,2025-06-04,79440.27,INR,NEFT,REF-18CE4CDA
PAY-5EE16DA56B,Amber Healthcare,2025-10-03,183515.48,INR,CASH,REF-4C0DCAD4
PAY-CA31619130,Neptune Shipping,2025-07-09,32967.76,INR,UPI,REF-E78A88A7
PAY-D7D73F739C,Summit Paper,2025-04-29,88082.24,INR,UPI,REF-8495AFDB
PAY-9C267360B9,Vortex Metals,2025-09-20,139052.44,INR,IMPS,REF-6DD04F21
PAY-5E1DF8F20F,Granite Mining,2025-06-21,50888.67,INR,NEFT,REF-3DE0C304
PAY-97054E2B9F,Echo Electronics,2025-07-18,96770.24,INR,CARD,REF-F19F2CF6
PAY-BC9CD0127F,Marble Interiors,2025-05-03,194167.75,INR,CASH,REF-F25856B5
PAY-7F85678CBD,Summit Paper,2025-08-27,22017.14,INR,CARD,REF-8D429E8B
PAY-8919C63CEF,Glide Technologies,2025-06-29,199228.63,INR,IMPS,REF-7725EFDD
PAY-C74FFBABAD,Vortex Metals,2025-05-05,33223.18,INR,UPI,REF-CDBC9A1E
PAY-907B2A70BB,Marble Interiors,2025-09-30,193064.5,INR,NEFT,REF-75E7AF8F
PAY-753B88F71E,Velvet Cosmetics,2025-06-03,27626.97,INR,IMPS,REF-2C4896EB
PAY-03088B7360,Alpha Insure,2025-05-21,62200.07,INR,RTGS,REF-45E0F0C9
PAY-E96F8C1030,Neptune Shipping,2025-08-24,79500.78,INR,CASH,REF-D078EBE6
PAY-CA3370B92F,ACME Corp,2025-10-04,29924.46,INR,RTGS,REF-0951AC25
PAY-779B341E57,Marble Interiors,2025-07-15,16534.87,INR,NEFT,REF-BC0B2B88
PAY-E4829034A7,ACME Corp,2025-08-25,32286.3,INR,UPI,REF-39146D84
PAY-51AA2143F0,Granite Mining,2025-09-13,125699.91,INR,IMPS,REF-7D2C4E31
PAY-38A43A1A02,Granite Mining,2025-10-13,75570.17,INR,IMPS,REF-48EB4D46
PAY-59A6F3B4CD,Iris Pharma,2025-06-21,152729.71,INR,CASH,REF-4C9B1F3C
PAY-17A26FA162,Topaz Security,2025-05-29,64012.16,INR,RTGS,REF-7124FFB1
PAY-69F0C7CC3F,Crimson Textiles,2025-07-20,179655.25,INR,IMPS,REF-293EAE02
PAY-C08F7B2E1E,Echo Electronics,2025-08-06,107055.98,INR,CARD,REF-6B2E484B
PAY-2AE5B67BF2,Falcon Couriers,2025-10-16,148215.61,INR,NEFT,REF-5C198679
PAY-275A835BA9,Cobalt Energy,2025-09-28,32991.87,INR,RTGS,REF-DC7AD6B1
PAY-3DD13C71F4,Sapphire Finance,2025-07-27,68300.26,INR,NEFT,REF-DF08A786
PAY-05A176F0CD,Stellar Insurance,2025-09-24,134071.73,INR,CARD,REF-E2A013C4
PAY-C67AC1A091,Indigo Chem,2025-06-23,28046.94,INR,NEFT,REF-14E1A567
PAY-C2B150C54F,Quick Logistics,2025-06-16,60736.61,INR,UPI,REF-9387C804
PAY-38CE8000B2,Amber Healthcare,2025-08-06,135648.21,INR,CASH,REF-174A3FB5
PAY-68EB0A8266,Vertex Retail,2025-07-03,62562.87,INR,NEFT,REF-53F4975C
PAY-8368D5B813,Quick Logistics,2025-06-29,191723.29,INR,NEFT,REF-34E0AC58
PAY-73F0EE9269,Trident Media,2025-06-01,79944.12,INR,NEFT,REF-C0610AA8
PAY-9C2DA69097,Olive Agro,2025-05-20,69584.23,INR,RTGS,REF-38B15634
PAY-7BE667E6AF,Indigo Chem,2025-08-08,160808.28,INR,IMPS,REF-79DA0037
PAY-1C9C527B11,Metro Logistics,2025-07-17,26183.53,INR,CARD,REF-4C897141
PAY-829682B35D,Zephyr Foods,2025-08-16,2811.94,INR,CASH,REF-7B275156
PAY-E9264CDA59,Pearl Analytics,2025-09-28,23633.7,INR,IMPS,REF-A6E6C002
PAY-665A454289,Pine IT Services,2025-07-31,156310.2,INR,RTGS,REF-2B02430F
PAY-E5A13F0605,Crescent Books,2025-07-27,22778.59,INR,NEFT,REF-EE3FB96A
PAY-B842A8372E,Polar Constructions,2025-09-14,152042.35,INR,NEFT,REF-29DF1533
PAY-F879936F4D,Vertex Retail,2025-04-29,67754.58,INR,CASH,REF-5A777103
PAY-524B1AEB3F,Zenith Apparel,2025-09-01,158175.41,INR,CASH,REF-8EC17152
PAY-CE1BE581EE,Polar Constructions,2025-05-06,93220.25,INR,UPI,REF-59B90B3C
PAY-629711F865,Delta Engineering,2025-08-30,92320.02,INR,CASH,REF-3ABA5391
PAY-1ACCC91E05,Echo Electronics,2025-10-14,74174.64,INR,RTGS,REF-AAEBD5E6
PAY-672EBEA69C,Amber Healthcare,2025-10-09,59580.82,INR,NEFT,REF-4B1ED97E
PAY-C8E57FF215,Crescent Books,2025-06-29,36156.27,INR,CARD,REF-68D81764
PAY-4F6CB06360,Aurora Systems,2025-04-30,89630.64,INR,IMPS,REF-3DCE8846
PAY-6DCEA866C9,Titan Beverages,2025-05-10,119357.89,INR,UPI,REF-A4F3255F
PAY-069E743960,Raven Tools,2025-05-01,106488.07,INR,UPI,REF-4219BE27
PAY-263258FD3C,Quasar Digital,2025-06-03,17267.35,INR,CARD,REF-EF1C92BE
PAY-84A4B71C35,Astra Labs,2025-05-28,126767.54,INR,NEFT,REF-ED379FF5
PAY-CBF1CF5297,Nova Travels,2025-07-24,194384.63,INR,CASH,REF-E8D0C7BE
PAY-FC90E84D5F,Raven Tools,2025-09-05,114029.12,INR,IMPS,REF-4E84B1CE
PAY-D3645BE82C,Zeta Telecom,2025-07-23,74872.67,INR,CARD,REF-32E7C84C
PAY-C0C42C4A27,Echo Electronics,2025-10-09,162589.06,INR,CASH,REF-BED3E6AE
PAY-78679416D8,Topaz Security,2025-09-09,196063.16,INR,CASH,REF-D0D7023C
PAY-65C5C524AC,Amber Healthcare,2025-09-30,149978.77,INR,CASH,REF-6BD45766
PAY-87502BF714,Crimson Textiles,2025-04-30,34095.06,INR,NEFT,REF-20687572
PAY-95738805CF,Raven Tools,2025-10-12,148665.64,INR,CASH,REF-BA069435
PAY-326E5B3A59,Polar Constructions,2025-05-19,158832.14,INR,CASH,REF-FDBB4983
PAY-D9F1EA0D85,Coral Resorts,2025-05-04,75160.16,INR,CASH,REF-72F94443
PAY-D8AD014E56,Apollo Health,2025-08-08,55319.96,INR,RTGS,REF-43E370E0
PAY-67116646A3,Nova Travels,2025-09-03,134452.21,INR,CASH,REF-95A561C0
PAY-214B45B24C,Trident Media,2025-10-16,57340.05,INR,RTGS,REF-923D2D58
PAY-187AB162CA,Aurora Systems,2025-06-11,4234.43,INR,NEFT,REF-E239CFD4
PAY-289EA9107E,Prism Plastics,2025-05-24,55316.35,INR,NEFT,REF-B71D9990
PAY-CDC4DC27F8,Echo Electronics,2025-10-09,63972.8,INR,NEFT,REF-4B31DCFB
PAY-D897CD9712,Cobalt Energy,2025-04-30,159548.29,INR,RTGS,REF-E760E05F
PAY-9CB3890939,Zeta Telecom,2025-09-25,57922.35,INR,UPI,REF-4610796B
PAY-06693A65C6,Vortex Metals,2025-08-16,127137.15,INR,NEFT,REF-3F98D5EA
PAY-66D76732E5,Crescent Books,2025-08-06,96330.87,INR,CARD,REF-63C97BC0
PAY-18182A1B14,Amber Healthcare,2025-07-17,64268.74,INR,IMPS,REF-DE462640
PAY-2EB544FB7C,Vertex Retail,2025-08-23,170944.02,INR,UPI,REF-1C414C87
PAY-F01F58C516,Apollo Health,2025-09-03,139696.21,INR,CARD,REF-DCC8B411
PAY-8462D6C609,Helios Motors,2025-08-09,6447.75,INR,CASH,REF-55E152EF
PAY-9C5921DF9A,Titan Beverages,2025-08-25,112484.48,INR,UPI,REF-0485EFBA
PAY-55E6E52980,Nimbus Soft,2025-06-18,149728.17,INR,IMPS,REF-5ECB274A
PAY-2EDB62F6BE,Marble Interiors,2025-07-07,150296.08,INR,UPI,REF-F9B00AB2
PAY-F106C5AA7D,Zephyr Foods,2025-08-17,6398.13,INR,CARD,REF-84565590
PAY-BE00C2492A,Stellar Insurance,2025-07-24,113196.04,INR,RTGS,REF-8EB586EC
PAY-4A84A1E07E,Summit Paper,2025-05-01,150401.99,INR,RTGS,REF-6A08CFD9
PAY-680C289A83,Lumen Power,2025-09-03,197941.21,INR,NEFT,REF-1F600168
PAY-4B972E160A,Crescent Books,2025-06-01,75996.55,INR,CARD,REF-4B48AB3B
PAY-064A20ECB1,Orion Foods,2025-08-10,44051.92,INR,IMPS,REF-4F0AC81E
PAY-18DF69FC45,Velvet Cosmetics,2025-07-05,37052.88,INR,RTGS,REF-FC090A45
PAY-C4353B3FE9,Glide Technologies,2025-08-10,110239.04,INR,RTGS,REF-08ED9375
PAY-66436E50DE,Summit Paper,2025-06-19,94594.02,INR,RTGS,REF-684E1F37
PAY-D99CDDE543,Silverline Hotels,2025-07-20,126239.99,INR,UPI,REF-25FE7B4C
PAY-8E28BAD07A,Pine IT Services,2025-09-06,106735.43,INR,RTGS,REF-C409E2B1
PAY-7A0F81EE23,Crimson Textiles,2025-08-31,151487.22,INR,CARD,REF-FA051F65
PAY-BBF9720FE7,Lotus Telecom,2025-06-02,184820.16,INR,NEFT,REF-E48FE014
PAY-52293FB5DA,Crimson Textiles,2025-07-03,1165.81,INR,IMPS,REF-FD8D408D
PAY-1160781C1C,Summit Paper,2025-08-26,131410.03,INR,UPI,REF-02EF228F
PAY-A0FC4CFE68,Topaz Security,2025-09-15,130794.3,INR,UPI,REF-3BCC2C66
PAY-16A28459A8,Aurora Systems,2025-06-12,127465.17,INR,RTGS,REF-C912044A
PAY-F800DDF0F6,Astra Labs,2025-09-28,124174.1,INR,IMPS,REF-B100A55E
PAY-08974F59F6,Echo Electronics,2025-09-12,146563.52,INR,UPI,REF-5EF48A57
PAY-3F3AAF1070,Zephyr Foods,2025-05-24,190393.29,INR,RTGS,REF-E4247164
PAY-F25EDEEE32,Pearl Analytics,2025-09-20,176760.74,INR,CASH,REF-7680EE1D
PAY-168341ECF8,Lumen Power,2025-09-06,172755.94,INR,CASH,REF-F29E2820
PAY-0D86CF7F16,Olive Agro,2025-07-24,144750.49,INR,UPI,REF-B3A03906
PAY-523C5E2455,Trident Media,2025-08-18,187459.61,INR,CARD,REF-B7188666
PAY-915D4C55D7,Silverline Hotels,2025-05-30,58949.89,INR,CASH,REF-B3C78D44
PAY-9477AF09DD,Apollo Health,2025-09-19,92505.33,INR,UPI,REF-D28AA818
PAY-1AB8D6DB09,Zephyr Foods,2025-09-24,89008.81,INR,RTGS,REF-A4EDE109
PAY-3F67C4BC69,Trident Media,2025-08-23,100292.88,INR,CARD,REF-30FACB57
PAY-45E56181B4,Echo Electronics,2025-07-20,174481.05,INR,RTGS,REF-C9DAE6E1
PAY-06BAA29192,ACME Corp,2025-05-05,136563.71,INR,CARD,REF-75AE7D53
PAY-D429EC0163,Mango Mobility,2025-08-20,146782.03,INR,UPI,REF-603D9C6B
PAY-87CF412A54,Aurora Systems,2025-07-01,176729.73,INR,CASH,REF-BFBC6FC0
PAY-AF119258FB,Iris Pharma,2025-10-01,129594.32,INR,IMPS,REF-8927CCC7
PAY-94E719BAB5,Lotus Telecom,2025-08-23,165636.89,INR,CASH,REF-F8A48A7D
PAY-C351297F1D,Evergreen Supplies,2025-08-10,158016.04,INR,IMPS,REF-91120555
PAY-85062C33C8,Sapphire Finance,2025-08-01,143466.61,INR,CASH,REF-108FD5EC
PAY-5985B5F964,Summit Paper,2025-09-24,150838.78,INR,CASH,REF-529B8B81
PAY-667851CE85,Raven Tools,2025-06-01,73609.67,INR,RTGS,REF-52514C30
PAY-2399A1E07C,Vertex Retail,2025-06-23,159212.84,INR,UPI,REF-6BE05392
PAY-179DA40EB7,Helios Motors,2025-05-17,66340.12,INR,NEFT,REF-D50EAAF9
PAY-47E279351D,Olive Agro,2025-09-01,150624.24,INR,IMPS,REF-A696403A
PAY-70EA7427FD,Amber Healthcare,2025-07-04,137994.23,INR,CARD,REF-A3ABE7CF
PAY-537386A384,Lotus Telecom,2025-10-17,51955.39,INR,CARD,REF-6C407327
PAY-6AE03E3BA3,Echo Electronics,2025-05-05,152383.89,INR,NEFT,REF-E694FD69
PAY-8C268A4EF2,Mango Mobility,2025-07-01,5675.13,INR,NEFT,REF-27878492
PAY-7C47FD93AB,Velvet Cosmetics,2025-07-27,142903.72,INR,CASH,REF-7AF4D6B4
PAY-50EA5A635B,Iris Pharma,2025-06-04,113744.17,INR,CASH,REF-F3AD5CA9
PAY-8DD605205F,Granite Mining,2025-08-16,134819.1,INR,UPI,REF-A45F8FFD
PAY-B6252F09EB,Pearl Analytics,2025-10-21,26146.34,INR,CARD,REF-0A0A73D6
PAY-FC50978C15,Topaz Security,2025-07-04,127534.08,INR,CARD,REF-DF7C0F50
PAY-AB787A476C,Apollo Health,2025-09-24,60939.84,INR,RTGS,REF-737AE608
PAY-4FF7D428E1,Helios Motors,2025-07-30,149317.67,INR,CARD,REF-59E5F0EC
PAY-51D0EAD3C7,Granite Mining,2025-09-29,180050.8,INR,IMPS,REF-AA05A92A
PAY-C89ABACAB3,Mango Mobility,2025-07-30,75906.76,INR,NEFT,REF-8BCAD4F7
PAY-E5E573D651,Indigo Chem,2025-06-09,174221.06,INR,RTGS,REF-56AD35CD
PAY-D48ED635DC,Trident Media,2025-08-26,171721.79,INR,CASH,REF-2D2866F5
PAY-42BB421F47,Prism Plastics,2025-05-14,68802.22,INR,CARD,REF-DBF68815
PAY-62A918E98B,Apollo Health,2025-06-15,30442.66,INR,RTGS,REF-54A5C3DE
PAY-F7E8D97B1C,Indigo Chem,2025-06-11,71622.04,INR,CASH,REF-95BD393D
PAY-7B28E21732,Velvet Cosmetics,2025-10-10,171156.75,INR,IMPS,REF-EA0AAAA8
PAY-E3D905387E,Pearl Analytics,2025-06-15,73030.29,INR,IMPS,REF-42FD89AE
PAY-9B84B8616D,Crimson Textiles,2025-09-28,20803.17,INR,UPI,REF-336121F9
PAY-564FE1FDD6,Pine IT Services,2025-05-13,59873.05,INR,CASH,REF-438DACE3
PAY-65FCB907F3,Alpha Insure,2025-08-17,100044.55,INR,CARD,REF-58C97897
PAY-65828889F3,Quasar Digital,2025-06-29,159555.34,INR,IMPS,REF-6401A71B
PAY-2987753D94,Coral Resorts,2025-10-10,171575.76,INR,CARD,REF-D1B5ADB3
PAY-B13579EE38,Coral Resorts,2025-08-22,35897.42,INR,IMPS,REF-891FA8EE
PAY-5A4E02A35C,Lumen Power,2025-07-10,18726.16,INR,CASH,REF-F53A5794
PAY-D7369665A8,Raven Tools,2025-05-14,181275.12,INR,CARD,REF-E0DD3E9B
PAY-D61EE051E2,Mango Mobility,2025-07-13,12642.59,INR,IMPS,REF-009C0152
PAY-159FD6055D,Quasar Digital,2025-09-16,152455.26,INR,IMPS,REF-01134B8F
PAY-681172A8C4,Olive Agro,2025-05-14,107618.26,INR,RTGS,REF-4FF3E068
PAY-F84197739E,Silverline Hotels,2025-10-05,15074.38,INR,UPI,REF-1C5A51E2
PAY-649D1379E2,Delta Engineering,2025-08-20,17135.55,INR,CASH,REF-18CCB8E1
PAY-19BD11EC60,Orion Foods,2025-09-10,118080.49,INR,IMPS,REF-1B67CBCF
PAY-D63ADE256E,Marble Interiors,2025-09-22,2194.27,INR,NEFT,REF-947671F4
PAY-EBA21291F5,Delta Engineering,2025-08-13,135840.52,INR,CARD,REF-74E9AA23
PAY-B4480D8EB1,Vortex Metals,2025-10-03,114500.57,INR,NEFT,REF-BF2017DD
PAY-64ED9C060A,ACME Corp,2025-06-22,142447.19,INR,CARD,REF-ADBB09AE
PAY-0D0FB74138,Falcon Couriers,2025-09-30,35463.31,INR,IMPS,REF-1BFA551A
PAY-2FB3D09653,Pine IT Services,2025-07-11,190311.42,INR,UPI,REF-119FBC85
PAY-7DBFD17C41,Helios Motors,2025-09-14,50179.89,INR,UPI,REF-B5E4E540
PAY-69014902CB,Zephyr Foods,2025-09-14,100860.92,INR,CASH,REF-7E9CC9E5
PAY-13CD677C40,Delta Engineering,2025-06-07,97772.3,INR,CASH,REF-BF304565
PAY-97E3014456,Pine IT Services,2025-08-26,99409.69,INR,CARD,REF-BD06D295
PAY-ED0225DDEA,Zeta Telecom,2025-08-08,120736.37,INR,UPI,REF-70F052E3
PAY-2BB0C03E8A,Zenith Apparel,2025-05-26,152689.1,INR,IMPS,REF-E734D0D8
PAY-38C94920C0,Marble Interiors,2025-08-30,61424.07,INR,UPI,REF-19DBF931
PAY-77E0850CC6,Orion Foods,2025-10-23,60362.25,INR,UPI,REF-1CDA6096
PAY-E8A1FC7F0B,Velvet Cosmetics,2025-10-17,31342.23,INR,CASH,REF-70A13419
PAY-0FCF2A0DE0,Zenith Apparel,2025-08-03,157269.32,INR,CARD,REF-5A32D746
PAY-AC5A8A8550,Stellar Insurance,2025-10-06,33083.83,INR,UPI,REF-72213FC3
PAY-5B771636F2,Indigo Chem,2025-09-24,176704.71,INR,NEFT,REF-B91325AE
PAY-057CBB1BE8,Cobalt Energy,2025-06-27,100529.33,INR,RTGS,REF-B2C344D6
PAY-9CF725FDD3,Sapphire Finance,2025-05-27,65218.99,INR,RTGS,REF-D7231BCB
PAY-68E875641E,Pearl Analytics,2025-07-17,90216.72,INR,UPI,REF-AC51903B
PAY-BBDE82879C,Velvet Cosmetics,2025-07-29,152657.7,INR,IMPS,REF-28FA1739
PAY-877B9D2AB6,Summit Paper,2025-08-08,11533.83,INR,UPI,REF-64682AFF
PAY-E9E7A9B715,Neptune Shipping,2025-10-02,161171.47,INR,UPI,REF-26B260AF
PAY-2E5610F567,Glide Technologies,2025-07-10,4386.18,INR,NEFT,REF-3C02EADE
PAY-B5DF3ABA3C,Apollo Health,2025-10-05,143476.2,INR,RTGS,REF-D3789DA3
PAY-E6070D6995,Sapphire Finance,2025-05-03,64708.24,INR,CASH,REF-8E15C3AA
PAY-FB174218A2,Silverline Hotels,2025-09-20,112214.47,INR,CARD,REF-54B0960E
PAY-038AE5A050,Apollo Health,2025-10-03,100837.21,INR,RTGS,REF-8EA80968
PAY-FA7D9F0F78,Orion Foods,2025-05-12,49005.99,INR,UPI,REF-AEFBF120
PAY-5EB718B3BB,Raven Tools,2025-08-28,190496.45,INR,IMPS,REF-106401CC
PAY-9F80050F22,Quick Logistics,2025-10-15,78317.57,INR,NEFT,REF-4C0F0DB6
PAY-8227500A96,Quasar Digital,2025-07-10,197392.37,INR,CARD,REF-ACFB0D5D
PAY-7F8B677373,Alpha Insure,2025-05-16,11694.86,INR,CASH,REF-F8F65C9E
PAY-AC61832A23,Nova Travels,2025-09-10,74205.04,INR,CASH,REF-3C53AEB7
PAY-F1F63648A1,Delta Engineering,2025-08-20,25886.74,INR,NEFT,REF-9EE681C7
PAY-A31D95E85A,Silverline Hotels,2025-08-10,164949.98,INR,NEFT,REF-B31804D6
PAY-0D1BB60A5D,Vortex Metals,2025-07-07,115030.58,INR,IMPS,REF-2E98ED3A
PAY-3FB372A7DB,Lumen Power,2025-09-07,163553.34,INR,RTGS,REF-98D7AAD9
PAY-48CA51B4EE,Astra Labs,2025-05-17,174209.7,INR,IMPS,REF-F6AC9C54
PAY-223FCB613F,Sapphire Finance,2025-08-21,149581.0,INR,IMPS,REF-47E5F33B
PAY-87A6959552,Trident Media,2025-07-10,93931.12,INR,CASH,REF-75D03CD0
PAY-4C39161D91,Helios Motors,2025-09-30,149656.23,INR,IMPS,REF-DB80CE45
PAY-B2CC5C2A96,Astra Labs,2025-05-30,128626.93,INR,UPI,REF-7FF6DB9B
PAY-73BD358A86,Crimson Textiles,2025-08-30,159720.35,INR,CARD,REF-47B6A2F1
PAY-D21763DB7C,Pine IT Services,2025-08-03,3429.32,INR,NEFT,REF-B43D411B
PAY-B40D40A2AB,Quick Logistics,2025-08-29,174679.64,INR,IMPS,REF-304BA144
PAY-959C1144B7,Crescent Books,2025-08-28,56887.96,INR,UPI,REF-4CC9D1D1
PAY-D8F6AF729F,Titan Beverages,2025-05-06,147019.54,INR,NEFT,REF-A6B803F0
PAY-74956F3183,Lumen Power,2025-05-18,111345.07,INR,UPI,REF-B4EF9E99
PAY-DB70F3D424,Velvet Cosmetics,2025-08-18,122201.28,INR,UPI,REF-8A6E53D9
PAY-2802B696D5,Summit Paper,2025-05-15,170702.84,INR,UPI,REF-C5F1A5F9
PAY-C06C197EAF,Nova Travels,2025-08-26,90532.07,INR,NEFT,REF-A9ECF311
PAY-43BDB29BE4,Indigo Chem,2025-07-16,15068.64,INR,IMPS,REF-2D8364EB
PAY-619D8810F1,Olive Agro,2025-09-13,150134.51,INR,CASH,REF-713D2076
PAY-581EF8929B,BlueBank Services,2025-08-06,115160.2,INR,RTGS,REF-F66977AC
PAY-A93E270A3A,Stellar Insurance,2025-07-28,4264.89,INR,NEFT,REF-EFAE42E9
PAY-7BFBC3F39E,Silverline Hotels,2025-08-14,30523.74,INR,RTGS,REF-FB265D3F
PAY-173DE2BAD3,Vortex Metals,2025-10-13,153671.88,INR,RTGS,REF-21F90B6A
PAY-C7C963E75D,Iris Pharma,2025-09-25,30944.65,INR,CARD,REF-0E39B4F2
PAY-9FFF2ACEE0,Apollo Health,2025-07-10,36726.55,INR,RTGS,REF-BD4D7D73
PAY-B760AF31E3,Crescent Books,2025-09-29,188926.7,INR,CARD,REF-832A698A
PAY-6DC6649B93,Glide Technologies,2025-05-22,108245.21,INR,IMPS,REF-AAA68DAA
PAY-C2F183ECA8,Silverline Hotels,2025-07-13,185728.87,INR,UPI,REF-98631D4E
PAY-3DDD959B82,Zenith Apparel,2025-07-07,31092.38,INR,UPI,REF-8840EC71
PAY-AF616FCCE3,Astra Labs,2025-08-18,25060.46,INR,NEFT,REF-C0B0518A
PAY-5F11699325,BlueBank Services,2025-08-12,173572.79,INR,RTGS,REF-7CB54A7E
PAY-A55149C192,Topaz Security,2025-05-11,100444.64,INR,NEFT,REF-4508E6BC
PAY-10EAAD2911,Zenith Apparel,2025-06-13,154311.26,INR,UPI,REF-76E7FD8C
PAY-4E76C3B7A4,Nimbus Soft,2025-06-11,101587.31,INR,UPI,REF-89738501
PAY-4DCD8ECDD9,Metro Logistics,2025-06-20,24511.49,INR,CARD,REF-91488ED2
