invoice_id,vendor,date,amount,currency,description
INV-0002558,Cobalt Energy,2025-08-19,79374.09,INR,Insurance premium
INV-0002559,Sapphire Finance,2025-08-08,178492.58,INR,Insurance premium
INV-0002560,Orion Foods,2025-08-11,131427.79,INR,Office supplies
INV-0002561,Metro Logistics,2025-05-26,71070.69,INR,Telecom usage
INV-0002562,ACME Corp,2025-07-21,176773.46,INR,Logistics charge
INV-0002563,Delta Engineering,2025-06-08,57337.5,INR,Consulting retainer
INV-0002564,Crimson Textiles,2025-08-06,148912.84,INR,Monthly service fee
INV-0002565,Metro Logistics,2025-10-08,40198.89,INR,Office supplies
INV-0002566,Prism Plastics,2025-06-28,24199.07,INR,Office supplies
INV-0002567,Lumen Power,2025-08-25,160064.11,INR,Consulting retainer
INV-0002568,Silverline Hotels,2025-08-01,100620.79,INR,Telecom usage
INV-0002569,Astra Labs,2025-05-19,191556.88,INR,Monthly service fee
INV-0002570,Astra Labs,2025-05-30,69152.05,INR,Monthly service fee
INV-0002571,Glide Technologies,2025-10-13,47682.73,INR,Software subscription
INV-0002572,Polar Constructions,2025-09-20,147617.6,INR,Telecom usage
INV-0002573,Granite Mining,2025-07-04,56803.56,INR,Hardware purchase
INV-0002574,Summit Paper,2025-08-08,49925.59,INR,Consulting retainer
INV-0002575,Raven Tools,2025-08-29,37778.62,INR,Insurance premium
INV-0002576,Glide Technologies,2025-05-20,172901.28,INR,Logistics charge
INV-0002577,Prism Plastics,2025-08-08,40083.29,INR,Hardware purchase
INV-0002578,Coral Resorts,2025-08-27,122414.54,INR,Logistics charge
INV-0002579,Vortex Metals,2025-09-29,127078.2,INR,Logistics charge
INV-0002580,Delta Engineering,2025-05-24,80555.99,INR,Insurance premium
INV-0002581,Zenith Apparel,2025-05-28,85547.44,INR,Logistics charge
INV-0002582,Nimbus Soft,2025-05-04,76380.35,INR,Insurance premium
INV-0002583,Coral Resorts,2025-09-30,196034.81,INR,Logistics charge
INV-0002584,Amber Healthcare,2025-08-08,96099.45,INR,Telecom usage
INV-0002585,Indigo Chem,2025-05-04,61205.85,INR,Insurance premium
INV-0002586,Sapphire Finance,2025-07-01,188628.25,INR,Telecom usage
INV-0002587,Quasar Digital,2025-07-11,179073.69,INR,Consulting retainer
INV-0002588,Quick Logistics,2025-04-21,10900.06,INR,Software subscription
INV-0002589,Apollo Health,2025-07-03,94675.6,INR,Hardware purchase
INV-0002590,Polar Constructions,2025-06-07,50826.48,INR,Office supplies
INV-0002591,Sapphire Finance,2025-07-15,61219.16,INR,Hardware purchase
INV-0002592,Prism Plastics,2025-04-24,136750.82,INR,Consulting retainer
INV-0002593,Amber Healthcare,2025-07-22,148387.77,INR,Software subscription
INV-0002594,Pearl Analytics,2025-09-18,106007.98,INR,Software subscription
INV-0002595,Quasar Digital,2025-10-04,55551.42,INR,Telecom usage
INV-0002596,Nimbus Soft,2025-05-18,26531.84,INR,Hardware purchase
INV-0002597,Quick Logistics,2025-09-18,193681.87,INR,Logistics charge
INV-0002598,Zenith Apparel,2025-10-18,89431.08,INR,Hardware purchase
INV-0002599,Zeta Telecom,2025-09-07,123992.57,INR,Insurance premium
INV-0002600,Raven Tools,2025-08-20,197934.1,INR,Logistics charge
INV-0002601,Crescent Books,2025-05-30,9240.32,INR,Logistics charge
INV-0002602,Aurora Systems,2025-09-08,142464.82,INR,Software subscription
INV-0002603,Sapphire Finance,2025-08-13,126158.0,INR,Hardware purchase
INV-0002604,Polar Constructions,2025-05-08,96822.71,INR,Monthly service fee
INV-0002605,Metro Logistics,2025-09-21,55192.65,INR,Consulting retainer
INV-0002606,Evergreen Supplies,2025-05-02,191182.68,INR,Monthly service fee
INV-0002607,Coral Resorts,2025-06-08,148272.68,INR,Telecom usage
INV-0002608,Falcon Couriers,2025-10-13,106727.74,INR,Hardware purchase
INV-0002609,Metro Logistics,2025-08-11,150270.19,INR,Telecom usage
INV-0002610,Lumen Power,2025-07-29,80469.37,INR,Insurance premium
INV-0002611,Apollo Health,2025-06-07,1218.31,INR,Logistics charge
INV-0002612,Vortex Metals,2025-10-16,2267.83,INR,Office supplies
INV-0002613,Pine IT Services,2025-09-02,52137.51,INR,Logistics charge
INV-0002614,Evergreen Supplies,2025-06-28,110654.11,INR,Consulting retainer
INV-0002615,Cobalt Energy,2025-05-02,106946.38,INR,Insurance premium
INV-0002616,Quick Logistics,2025-10-01,30053.83,INR,Insurance premium
INV-0002617,Astra Labs,2025-06-29,174739.88,INR,Monthly service fee
INV-0002618,Indigo Chem,2025-06-23,197912.49,INR,Logistics charge
INV-0002619,Crescent Books,2025-05-20,779.29,INR,Software subscription
INV-0002620,Titan Beverages,2025-09-22,194457.62,INR,Software subscription
INV-0002621,Nimbus Soft,2025-10-18,176855.28,INR,Insurance premium
INV-0002622,Raven Tools,2025-05-25,81964.41,INR,Insurance premium
INV-0002623,Silverline Hotels,2025-05-05,125378.08,INR,Monthly service fee
INV-0002624,Neptune Shipping,2025-06-16,146230.1,INR,Insurance premium
INV-0002625,Trident Media,2025-06-25,194335.14,INR,Hardware purchase
INV-0002626,Raven Tools,2025-10-14,76705.21,INR,Insurance premium
INV-0002627,Titan Beverages,2025-09-30,121066.17,INR,Logistics charge
INV-0002628,Lotus Telecom,2025-06-16,65190.47,INR,Logistics charge
INV-0002629,Vortex Metals,2025-09-29,161642.73,INR,Telecom usage
INV-0002630,Vertex Retail,2025-08-13,46728.77,INR,Telecom usage
INV-0002631,Sapphire Finance,2025-05-28,180482.54,INR,Hardware purchase
INV-0002632,Falcon Couriers,2025-06-06,92148.33,INR,Consulting retainer
INV-0002633,Zenith Apparel,2025-09-13,98358.42,INR,Consulting retainer
INV-0002634,Indigo Chem,2025-07-02,4698.94,INR,Consulting retainer
INV-0002635,Trident Media,2025-07-30,137629.68,INR,Logistics charge
INV-0002636,Zeta Telecom,2025-05-27,14873.71,INR,Logistics charge
INV-0002637,Olive Agro,2025-10-03,194091.9,INR,Hardware purchase
INV-0002638,Raven Tools,2025-09-02,27889.61,INR,Monthly service fee
INV-0002639,Echo Electronics,2025-05-16,75886.09,INR,Monthly service fee
INV-0002640,Delta Engineering,2025-04-24,152807.43,INR,Monthly service fee
INV-0002641,Astra Labs,2025-06-23,154138.47,INR,Insurance premium
INV-0002642,Vertex Retail,2025-09-28,120127.62,INR,Monthly service fee
INV-0002643,Orion Foods,2025-09-06,147358.24,INR,Software subscription
INV-0002644,Iris Pharma,2025-05-12,40863.17,INR,Office supplies
INV-0002645,Summit Paper,2025-09-12,178531.86,INR,Consulting retainer
INV-0002646,Marble Interiors,2025-07-14,96042.22,INR,Logistics charge
INV-0002647,Alpha Insure,2025-09-07,138562.22,INR,Hardware purchase
INV-0002648,BlueBank Services,2025-05-02,21011.65,INR,Insurance premium
INV-0002649,Orion Foods,2025-08-29,177348.15,INR,Telecom usage
INV-0002650,Vertex Retail,2025-04-21,182477.31,INR,Monthly service fee
INV-0002651,Cobalt Energy,2025-08-08,77383.92,INR,Software subscription
INV-0002652,Indigo Chem,2025-07-03,45563.94,INR,Telecom usage
INV-0002653,Zephyr Foods,2025-05-19,98618.2,INR,Hardware purchase
INV-0002654,Cobalt Energy,2025-05-17,191315.06,INR,Insurance premium
INV-0002655,Neptune Shipping,2025-05-10,123331.51,INR,Hardware purchase
INV-0002656,Sapphire Finance,2025-05-12,179169.5,INR,Consulting retainer
INV-0002657,Trident Media,2025-08-08,106330.89,INR,Consulting retainer
INV-0002658,Zephyr Foods,2025-08-07,30468.9,INR,Insurance premium
INV-0002659,Stellar Insurance,2025-07-03,70002.94,INR,Hardware purchase
INV-0002660,Nova Travels,2025-08-26,132515.48,INR,Insurance premium
INV-0002661,Iris Pharma,2025-05-10,157876.8,INR,Consulting retainer
INV-0002662,Glide Technologies,2025-10-05,29744.52,INR,Consulting retainer
INV-0002663,Topaz Security,2025-08-13,144408.02,INR,Office supplies
INV-0002664,Zeta Telecom,2025-05-19,115779.65,INR,Insurance premium
INV-0002665,Vertex Retail,2025-05-14,64949.16,INR,Consulting retainer
INV-0002666,Trident Media,2025-07-28,70845.45,INR,Office supplies
INV-0002667,Polar Constructions,2025-08-22,138837.46,INR,Telecom usage
INV-0002668,Echo Electronics,2025-09-30,67026.3,INR,Logistics charge
INV-0002669,Topaz Security,2025-08-06,110093.18,INR,Office supplies
INV-0002670,Crescent Books,2025-09-05,164370.14,INR,Telecom usage
INV-0002671,Nimbus Soft,2025-09-16,143126.75,INR,Logistics charge
INV-0002672,Coral Resorts,2025-05-13,47421.02,INR,Monthly service fee
INV-0002673,Apollo Health,2025-04-25,72798.49,INR,Office supplies
INV-0002674,Astra Labs,2025-05-19,12385.69,INR,Software subscription
INV-0002675,Sapphire Finance,2025-05-26,59292.11,INR,Consulting retainer
INV-0002676,Lumen Power,2025-08-06,48878.23,INR,Logistics charge
INV-0002677,Alpha Insure,2025-05-26,23888.54,INR,Consulting retainer
INV-0002678,Topaz Security,2025-04-27,139376.45,INR,Telecom usage
INV-0002679,Sapphire Finance,2025-05-04,140429.65,INR,Hardware purchase
INV-0002680,Granite Mining,2025-09-20,174160.16,INR,Monthly service fee
INV-0002681,Vertex Retail,2025-07-23,28684.86,INR,Logistics charge
INV-0002682,Zeta Telecom,2025-04-24,114052.04,INR,Telecom usage
INV-0002683,Vertex Retail,2025-06-06,94218.07,INR,Consulting retainer
INV-0002684,Pearl Analytics,2025-09-03,139863.5,INR,Insurance premium
INV-0002685,Granite Mining,2025-08-04,144650.21,INR,Office supplies
INV-0002686,Indigo Chem,2025-10-15,3135.28,INR,Hardware purchase
INV-0002687,Vertex Retail,2025-05-06,176290.85,INR,Monthly service fee
INV-0002688,Echo Electronics,2025-06-04,100907.44,INR,Monthly service fee
INV-0002689,Crimson Textiles,2025-08-07,136140.76,INR,Office supplies
INV-0002690,Lumen Power,2025-06-26,183870.47,INR,Insurance premium
INV-0002691,Iris Pharma,2025-06-18,85022.22,INR,Consulting retainer
INV-0002692,Nova Travels,2025-05-14,104539.46,INR,Consulting retainer
INV-0002693,Pearl Analytics,2025-06-14,80380.28,INR,Monthly service fee
INV-0002694,Cobalt Energy,2025-07-30,37146.91,INR,Hardware purchase
INV-0002695,Coral Resorts,2025-08-18,95744.54,INR,Telecom usage
INV-0002696,Topaz Security,2025-06-02,11407.0,INR,Software subscription
INV-0002697,Indigo Chem,2025-08-07,39348.75,INR,Hardware purchase
INV-0002698,Orion Foods,2025-05-10,72858.98,INR,Software subscription
INV-0002699,BlueBank Services,2025-06-21,56800.28,INR,Hardware purchase
INV-0002700,Zeta Telecom,2025-06-14,119623.6,INR,Insurance premium
INV-0002701,Zenith Apparel,2025-09-09,40744.32,INR,Monthly service fee
INV-0002702,Quasar Digital,2025-06-28,17465.35,INR,Monthly service fee
INV-0002703,Velvet Cosmetics,2025-08-22,9613.28,INR,Software subscription
INV-0002704,Nimbus Soft,2025-07-09,2191.51,INR,Software subscription
INV-0002705,Summit Paper,2025-07-02,191768.44,INR,Logistics charge
INV-0002706,Silverline Hotels,2025-07-30,145274.78,INR,Consulting retainer
INV-0002707,Coral Resorts,2025-10-10,19927.28,INR,Telecom usage
INV-0002708,Pearl Analytics,2025-08-27,20650.08,INR,Consulting retainer
INV-0002709,BlueBank Services,2025-09-18,159315.82,INR,Office supplies
INV-0002710,Vortex Metals,2025-04-30,58378.82,INR,Consulting retainer
INV-0002711,Zephyr Foods,2025-08-17,16211.2,INR,Hardware purchase
INV-0002712,Iris Pharma,2025-06-19,176938.21,INR,Consulting retainer
INV-0002713,Glide Technologies,2025-06-01,198686.62,INR,Software subscription
INV-0002714,Lotus Telecom,2025-05-24,68134.63,INR,Software subscription
INV-0002715,Stellar Insurance,2025-08-09,8482.57,INR,Telecom usage
INV-0002716,Quasar Digital,2025-06-13,199403.39,INR,Hardware purchase
INV-0002717,Vertex Retail,2025-09-13,125744.03,INR,Office supplies
INV-0002718,Orion Foods,2025-04-24,28953.19,INR,Insurance premium
INV-0002719,Lumen Power,2025-05-13,100033.0,INR,Office supplies
INV-0002720,Silverline Hotels,2025-06-03,186844.17,INR,Consulting retainer
INV-0002721,Zeta Telecom,2025-07-01,115514.07,INR,Software subscription
INV-0002722,Nimbus Soft,2025-05-09,36247.66,INR,Office supplies
INV-0002723,Helios Motors,2025-08-20,195707.51,INR,Office supplies
INV-0002724,Indigo Chem,2025-05-26,187995.98,INR,Office supplies
INV-0002725,Quick Logistics,2025-07-23,171871.15,INR,Telecom usage
INV-0002726,Aurora Systems,2025-09-26,183469.45,INR,Consulting retainer
INV-0002727,Lotus Telecom,2025-07-23,102739.61,INR,Software subscription
INV-0002728,Sapphire Finance,2025-05-12,136599.08,INR,Office supplies
INV-0002729,Helios Motors,2025-10-12,9013.78,INR,Monthly service fee
INV-0002730,Pearl Analytics,2025-06-22,140099.19,INR,Monthly service fee
INV-0002731,Vertex Retail,2025-05-17,58486.79,INR,Consulting retainer
INV-0002732,Velvet Cosmetics,2025-08-01,170838.92,INR,Logistics charge
INV-0002733,Topaz Security,2025-08-17,133995.54,INR,Software subscription
INV-0002734,Olive Agro,2025-08-18,128675.65,INR,Office supplies
INV-0002735,Orion Foods,2025-05-12,36464.54,INR,Hardware purchase
INV-0002736,Crimson Textiles,2025-08-09,40294.46,INR,Software subscription
INV-0002737,Zeta Telecom,2025-07-11,68813.5,INR,Office supplies
INV-0002738,Apollo Health,2025-10-17,148386.31,INR,Hardware purchase
INV-0002739,Nova Travels,2025-08-15,8137.33,INR,Consulting retainer
INV-0002740,Granite Mining,2025-05-28,128223.17,INR,Software subscription
INV-0002741,Velvet Cosmetics,2025-04-29,197568.24,INR,Telecom usage
INV-0002742,Alpha Insure,2025-07-22,158017.05,INR,Office supplies
INV-0002743,Apollo Health,2025-05-04,42692.83,INR,Monthly service fee
INV-0002744,Summit Paper,2025-10-13,84872.61,INR,Insurance premium
INV-0002745,Titan Beverages,2025-06-05,17176.46,INR,Hardware purchase
INV-0002746,Nova Travels,2025-08-02,16800.97,INR,Office supplies
INV-0002747,Aurora Systems,2025-09-02,43213.93,INR,Insurance premium
INV-0002748,Trident Media,2025-05-04,18942.03,INR,Telecom usage
INV-0002749,Amber Healthcare,2025-07-06,33324.39,INR,Software subscription
INV-0002750,Aurora Systems,2025-08-22,95362.13,INR,Consulting retainer
INV-0002751,Coral Resorts,2025-08-10,71261.13,INR,Telecom usage
INV-0002752,ACME Corp,2025-09-11,156722.94,INR,Logistics charge
INV-0002753,Zeta Telecom,2025-10-08,115908.63,INR,Consulting retainer
INV-0002754,Silverline Hotels,2025-10-08,197280.41,INR,Software subscription
INV-0002755,ACME Corp,2025-05-29,179351.97,INR,Consulting retainer
INV-0002756,Falcon Couriers,2025-07-11,23164.57,INR,Telecom usage
INV-0002757,Helios Motors,2025-09-01,144596.06,INR,Office supplies
INV-0002758,Astra Labs,2025-09-30,90141.07,INR,Hardware purchase
INV-0002759,Quick Logistics,2025-06-15,149268.65,INR,Logistics charge
INV-0002760,Aurora Systems,2025-10-16,109444.2,INR,Consulting retainer
INV-0002761,Echo Electronics,2025-07-26,43619.39,INR,Logistics charge
INV-0002762,Zenith Apparel,2025-10-11,115578.87,INR,Monthly service fee
INV-0002763,Sapphire Finance,2025-07-23,3730.16,INR,Insurance premium
INV-0002764,Pine IT Services,2025-05-22,140013.77,INR,Office supplies
INV-0002765,Aurora Systems,2025-08-04,70669.93,INR,Telecom usage
INV-0002766,Mango Mobility,2025-07-15,23119.31,INR,Consulting retainer
INV-0002767,Olive Agro,2025-08-08,74937.74,INR,Consulting retainer
INV-0002768,Crescent Books,2025-08-10,76621.88,INR,Telecom usage
INV-0002769,Titan Beverages,2025-07-02,140567.48,INR,Hardware purchase
INV-0002770,Nimbus Soft,2025-05-17,18382.77,INR,Monthly service fee
INV-0002771,Stellar Insurance,2025-08-04,21183.22,INR,Hardware purchase
INV-0002772,Titan Beverages,2025-08-12,100920.62,INR,Monthly service fee
INV-0002773,Prism Plastics,2025-07-04,170415.2,INR,Logistics charge
INV-0002774,Cobalt Energy,2025-08-15,110541.79,INR,Hardware purchase
INV-0002775,Zenith Apparel,2025-08-19,190135.02,INR,Software subscription
INV-0002776,Olive Agro,2025-08-04,181644.72,INR,Telecom usage
INV-0002777,ACME Corp,2025-07-25,156548.11,INR,Insurance premium
INV-0002778,Nova Travels,2025-10-06,53267.56,INR,Telecom usage
INV-0002779,Zephyr Foods,2025-06-21,1329.43,INR,Telecom usage
INV-0002780,Quick Logistics,2025-04-24,5736.24,INR,Software subscription
INV-0002781,Mango Mobility,2025-09-21,63835.46,INR,Consulting retainer
INV-0002782,Velvet Cosmetics,2025-08-09,48745.31,INR,Telecom usage
INV-0002783,Zenith Apparel,2025-09-25,129064.65,INR,Monthly service fee
INV-0002784,Velvet Cosmetics,2025-08-08,26209.66,INR,Telecom usage
INV-0002785,Raven Tools,2025-06-04,80922.24,INR,Software subscription
INV-0002786,Mango Mobility,2025-05-31,87761.62,INR,Hardware purchase
INV-0002787,Iris Pharma,2025-05-23,101099.28,INR,Telecom usage
INV-0002788,Summit Paper,2025-09-28,183374.74,INR,Consulting retainer
INV-0002789,Silverline Hotels,2025-06-12,19104.26,INR,Monthly service fee
INV-0002790,Polar Constructions,2025-04-23,125964.38,INR,Consulting retainer
INV-0002791,BlueBank Services,2025-09-26,141661.39,INR,Hardware purchase
INV-0002792,Velvet Cosmetics,2025-07-27,5545.33,INR,Consulting retainer
INV-0002793,Olive Agro,2025-09-30,126484.61,INR,Software subscription
INV-0002794,Trident Media,2025-06-21,130678.28,INR,Logistics charge
INV-0002795,Marble Interiors,2025-06-09,107315.74,INR,Logistics charge
INV-0002796,Raven Tools,2025-07-26,154193.12,INR,Monthly service fee
INV-0002797,Nova Travels,2025-05-12,187027.69,INR,Monthly service fee
INV-0002798,Titan Beverages,2025-09-16,173454.34,INR,Hardware purchase
INV-0002799,Olive Agro,2025-09-20,24975.52,INR,Consulting retainer
INV-0002800,Evergreen Supplies,2025-06-27,178973.66,INR,Hardware purchase
INV-0002801,Zeta Telecom,2025-08-25,169002.41,INR,Logistics charge
INV-0002802,Crimson Textiles,2025-05-16,98461.87,INR,Monthly service fee
INV-0002803,Aurora Systems,2025-05-09,97560.2,INR,Hardware purchase
INV-0002804,Apollo Health,2025-10-13,84271.47,INR,Software subscription
INV-0002805,Titan Beverages,2025-08-14,161805.54,INR,Consulting retainer
INV-0002806,Marble Interiors,2025-04-23,180775.82,INR,Monthly service fee
INV-0002807,Delta Engineering,2025-07-17,198751.05,INR,Office supplies
INV-0002808,Stellar Insurance,2025-09-21,109523.31,INR,Consulting retainer
INV-0002809,Mango Mobility,2025-06-25,185353.34,INR,Logistics charge
INV-0002810,Echo Electronics,2025-04-28,107422.86,INR,Consulting retainer
INV-0002811,Apollo Health,2025-07-23,23400.3,INR,Logistics charge
INV-0002812,BlueBank Services,2025-07-13,28143.72,INR,Hardware purchase
INV-0002813,Raven Tools,2025-10-15,187999.7,INR,Insurance premium
INV-0002814,Nova Travels,2025-08-22,40247.89,INR,Hardware purchase
INV-0002815,Neptune Shipping,2025-09-09,130558.94,INR,Office supplies
INV-0002816,Pearl Analytics,2025-08-25,87494.37,INR,Telecom usage
INV-0002817,Zenith Apparel,2025-06-24,35005.42,INR,Insurance premium
INV-0002818,Crimson Textiles,2025-05-17,116937.83,INR,Insurance premium
INV-0002819,Metro Logistics,2025-06-12,190775.53,INR,Office supplies
INV-0002820,Polar Constructions,2025-08-13,85035.6,INR,Insurance premium
INV-0002821,Silverline Hotels,2025-09-27,21958.04,INR,Telecom usage
INV-0002822,Polar Constructions,2025-06-11,113644.84,INR,Software subscription
INV-0002823,Titan Beverages,2025-05-07,90155.98,INR,Monthly service fee
INV-0002824,Pine IT Services,2025-06-24,117580.41,INR,Insurance premium
INV-0002825,Echo Electronics,2025-10-03,190100.43,INR,Software subscription
INV-0002826,Crimson Textiles,2025-04-28,23372.67,INR,Software subscription
INV-0002827,Polar Constructions,2025-06-07,71870.03,INR,Hardware purchase
INV-0002828,Apollo Health,2025-10-06,74646.23,INR,Consulting retainer
INV-0002829,Glide Technologies,2025-07-10,24899.57,INR,Software subscription
INV-0002830,Coral Resorts,2025-04-23,143502.12,INR,Logistics charge
INV-0002831,Olive Agro,2025-09-13,159150.26,INR,Logistics charge
